EMPRESA;IDENTIFICACAO;PRODUTO_REFERENCIA;CODIGO_DE_BARRAS;TAMANHO;COR;QTDE_ESTOQUE_ATUAL;QTDE_ESTOQUE_MINIMO
73829973763116;00 - CD;31.561.19.000;570210419749;46;VERDE;3.000;0.000
73829973763116;00 - CD;31.561.19.000;236221818964;34;CARAMELO;2.000;2.000
73829973763116;00 - CD;31.561.19.000;738925038950;U;AZUL;2.000;3.000
73829973763116;00 - CD;31.561.19.000;834435140337;GG;CARAMELO;5.000;2.000
73829973763116;00 - CD;54.181.18.000;311107786966;44;PRETO;0.000;3.000
73829973763116;00 - CD;79.658.41.XPT;625940093532;GG;VERMELHO;5.000;1.000
73829973763116;00 - CD;79.658.41.XPT;519837899257;36;AZUL;0.000;1.000
73829973763116;00 - CD;79.658.41.XPT;300234899495;XG;CARAMELO;2.000;2.000
73829973763116;00 - CD;79.658.41.XPT;106414297935;UNICO;CARAMELO;1.000;1.000
73829973763116;00 - CD;79.658.41.XPT;168428987012;G;PRETO;2.000;0.000
73829973763116;00 - CD;11.082.66.ABC;771266321713;34;ESTAMPADO;8.000;2.000
73829973763116;00 - CD;11.082.66.ABC;478276675289;PP;CINZA;3.000;0.000
73829973763116;00 - CD;11.082.66.ABC;753240577919;44;OFF WHITE;5.000;1.000
73829973763116;00 - CD;39.692.59.FEM;258611450882;36;CARAMELO;3.000;2.000
73829973763116;00 - CD;39.692.59.FEM;182881499152;44;NUDE;12.000;3.000
73829973763116;00 - CD;39.692.59.FEM;218532145544;UNICO;MARSALA;0.000;3.000
73829973763116;00 - CD;39.692.59.FEM;717309189063;M;CINZA;0.000;2.000
73829973763116;00 - CD;39.692.59.FEM;870407749113;42;ROSA;2.000;2.000
73829973763116;00 - CD;39.692.59.FEM;170878440930;38;ROSA;2.000;3.000
73829973763116;00 - CD;24.004.01.KIT;939566788715;34;CINZA;12.000;3.000
73829973763116;00 - CD;24.004.01.KIT;969945711923;40;CARAMELO;8.000;1.000
73829973763116;00 - CD;24.004.01.KIT;695051926731;42;VERDE;0.000;3.000
73829973763116;00 - CD;24.004.01.KIT;652466666439;G;CARAMELO;5.000;1.000
73829973763116;00 - CD;24.004.01.KIT;501536761553;G;AZUL;1.000;1.000
73829973763116;00 - CD;24.004.01.KIT;828479438921;XG;AZUL;3.000;2.000
73829973763116;00 - CD;11.515.74.XPT;646205075157;GG;CINZA;3.000;3.000
73829973763116;00 - CD;26.923.17.000;193347670831;42;OFF WHITE;5.000;0.000
73829973763116;00 - CD;26.923.17.000;746648363554;46;BEGE;2.000;3.000
73829973763116;00 - CD;26.923.17.000;273451001920;G;BRANCO;8.000;1.000
73829973763116;00 - CD;40.613.59.KIT;426118366978;40;ROSA;40.000;0.000
73829973763116;00 - CD;29.219.48.FEM;883581657786;GG;MARSALA;2.000;2.000
73829973763116;00 - CD;29.219.48.FEM;244791717332;M;VINHO;2.000;2.000
73829973763116;00 - CD;30.029.27.MEN;202902919496;XG;AZUL;2.000;2.000
73829973763116;00 - CD;30.029.27.MEN;738220977214;36;OFF WHITE;2.000;1.000
73829973763116;00 - CD;30.029.27.MEN;292485819118;U;AZUL;12.000;2.000
73829973763116;00 - CD;30.029.27.MEN;620337225333;34;NUDE;2.000;0.000
73829973763116;00 - CD;36.710.62.XPT;158910516099;46;NUDE;25.000;3.000
73829973763116;00 - CD;36.710.62.XPT;922213305553;UNICO;CARAMELO;40.000;2.000
73829973763116;00 - CD;53.967.35.MEN;164448904307;GG;VERMELHO;8.000;3.000
73829973763116;00 - CD;53.967.35.MEN;587221036524;36;VERMELHO;12.000;0.000
73829973763116;00 - CD;53.967.35.MEN;668941842078;P;OFF WHITE;0.000;3.000
73829973763116;00 - CD;53.967.35.MEN;485104799073;UNICO;NUDE;8.000;2.000
73829973763116;00 - CD;53.967.35.MEN;392505893285;P;BEGE;5.000;0.000
73829973763116;00 - CD;53.967.35.MEN;107280050468;G;MARSALA;40.000;0.000
73829973763116;00 - CD;67.613.25.MEN;721488801295;42;MARSALA;8.000;2.000
73829973763116;00 - CD;67.613.25.MEN;707660303485;GG;PRETO;25.000;0.000
73829973763116;00 - CD;67.613.25.MEN;358542690588;UNICO;ROSA;1.000;3.000
73829973763116;00 - CD;67.613.25.MEN;104066297245;M;AZUL;1.000;1.000
73829973763116;00 - CD;97.780.33.XPT;800030809347;GG;AZUL;12.000;1.000
73829973763116;00 - CD;97.780.33.XPT;938818588402;XG;PRETO;2.000;1.000
73829973763116;00 - CD;97.780.33.XPT;865291076878;42;NUDE;1.000;1.000
73829973763116;00 - CD;97.780.33.XPT;248448259732;40;VINHO;40.000;2.000
73829973763116;00 - CD;97.780.33.XPT;220573509795;36;VERMELHO;12.000;2.000
73829973763116;00 - CD;96.651.00.XPT;284737383576;P;OFF WHITE;40.000;1.000
73829973763116;00 - CD;33.087.51.KIT;915825252691;46;PRETO;1.000;0.000
73829973763116;00 - CD;50.546.42.000;823332485768;P;VERDE;3.000;2.000
73829973763116;00 - CD;26.821.87.FEM;825547796578;U;BRANCO;3.000;3.000
73829973763116;00 - CD;26.821.87.FEM;628201638192;PP;CARAMELO;0.000;2.000
73829973763116;00 - CD;39.115.11.000;106118134730;P;BRANCO;40.000;2.000
73829973763116;00 - CD;39.115.11.000;721848522046;UNICO;JEANS;5.000;2.000
73829973763116;00 - CD;39.115.11.000;390923070486;P;AZUL;1.000;0.000
73829973763116;00 - CD;02.683.35.XPT;340805857225;36;BEGE;0.000;2.000
73829973763116;00 - CD;02.683.35.XPT;945558015881;42;PRETO;5.000;1.000
73829973763116;00 - CD;02.683.35.XPT;801517804129;G;AZUL;5.000;3.000
73829973763116;00 - CD;02.683.35.XPT;650353535094;U;NUDE;1.000;0.000
73829973763116;00 - CD;02.683.35.XPT;219097637680;PP;MARSALA;3.000;2.000
73829973763116;00 - CD;92.351.83.MEN;980081597038;P;VERMELHO;40.000;3.000
73829973763116;00 - CD;92.351.83.MEN;637433003432;XG;ESTAMPADO;25.000;2.000
73829973763116;00 - CD;92.351.83.MEN;212027853627;UNICO;OFF WHITE;0.000;2.000
73829973763116;00 - CD;92.351.83.MEN;165302079446;40;CARAMELO;40.000;1.000
73829973763116;00 - CD;39.933.52.KIT;653486632275;PP;VINHO;8.000;3.000
73829973763116;00 - CD;39.933.52.KIT;425325728307;PP;BRANCO;12.000;3.000
73829973763116;00 - CD;39.933.52.KIT;623941188269;M;NUDE;40.000;3.000
73829973763116;00 - CD;39.933.52.KIT;364119707286;PP;VINHO;40.000;2.000
73829973763116;00 - CD;39.933.52.KIT;346716877880;46;AZUL;40.000;2.000
73829973763116;00 - CD;39.933.52.KIT;692309768680;44;NUDE;1.000;2.000
73829973763116;00 - CD;83.899.86.KIT;409969148461;GG;BEGE;12.000;0.000
73829973763116;00 - CD;38.675.35.ABC;850378151434;40;JEANS;0.000;2.000
73829973763116;00 - CD;38.675.35.ABC;278376285645;GG;BRANCO;8.000;3.000
73829973763116;00 - CD;35.726.12.ABC;261806523545;M;NUDE;40.000;3.000
73829973763116;00 - CD;03.546.77.ABC;652051004904;36;AZUL;2.000;2.000
73829973763116;00 - CD;03.546.77.ABC;607483496162;40;VERMELHO;3.000;2.000
73829973763116;00 - CD;93.721.60.MEN;315381633588;44;JEANS;0.000;3.000
73829973763116;00 - CD;93.721.60.MEN;233012770704;46;CINZA;25.000;1.000
73829973763116;00 - CD;93.721.60.MEN;133185974461;XG;BEGE;3.000;0.000
73829973763116;00 - CD;87.038.56.ABC;627190230536;M;NUDE;5.000;0.000
73829973763116;00 - CD;87.038.56.ABC;787726941968;XG;VERMELHO;0.000;0.000
73829973763116;00 - CD;39.176.62.XPT;883267954392;38;VERMELHO;8.000;3.000
73829973763116;00 - CD;39.176.62.XPT;105922889046;46;ESTAMPADO;5.000;2.000
73829973763116;00 - CD;39.176.62.XPT;630266934896;GG;NUDE;3.000;2.000
73829973763116;00 - CD;39.176.62.XPT;747678320182;XG;PRETO;5.000;0.000
73829973763116;00 - CD;39.176.62.XPT;796318367062;46;VINHO;8.000;3.000
73829973763116;00 - CD;04.861.90.XPT;712192548592;GG;VERMELHO;0.000;2.000
73829973763116;00 - CD;04.861.90.XPT;586221953015;GG;PRETO;12.000;0.000
73829973763116;00 - CD;04.861.90.XPT;757388994771;PP;ROSA;12.000;3.000
73829973763116;00 - CD;04.861.90.XPT;160501238639;36;ROSA;1.000;2.000
73829973763116;00 - CD;04.861.90.XPT;780937171289;40;BRANCO;5.000;2.000
73829973763116;00 - CD;54.712.84.MEN;590686819667;44;BRANCO;40.000;0.000
73829973763116;00 - CD;54.712.84.MEN;677463897595;42;VERMELHO;0.000;2.000
73829973763116;00 - CD;54.712.84.MEN;477132008383;38;NUDE;0.000;0.000
73829973763116;00 - CD;54.712.84.MEN;340401910579;UNICO;ROSA;12.000;1.000
73829973763116;00 - CD;54.712.84.MEN;209047485189;GG;BRANCO;8.000;0.000
73829973763116;00 - CD;41.707.37.KIT;954911835633;P;ESTAMPADO;40.000;0.000
73829973763116;00 - CD;01.551.58.MEN;740582964194;36;VERDE;8.000;2.000
73829973763116;00 - CD;11.979.81.XPT;948602744270;34;AZUL;40.000;0.000
73829973763116;00 - CD;11.979.81.XPT;767939844546;GG;AZUL;1.000;2.000
73829973763116;00 - CD;11.979.81.XPT;787308454335;M;NUDE;40.000;0.000
73829973763116;00 - CD;11.979.81.XPT;799263252607;XG;CINZA;2.000;2.000
73829973763116;00 - CD;11.979.81.XPT;984530041787;42;JEANS;2.000;1.000
73829973763116;00 - CD;11.979.81.XPT;580688669983;U;NUDE;8.000;0.000
73829973763116;00 - CD;48.633.98.KIT;339228492460;PP;JEANS;0.000;1.000
73829973763116;00 - CD;44.535.66.000;883210670062;G;JEANS;40.000;2.000
73829973763116;00 - CD;44.535.66.000;763516917844;XG;VERDE;0.000;2.000
73829973763116;00 - CD;44.535.66.000;478674208892;M;BEGE;25.000;3.000
73829973763116;00 - CD;44.535.66.000;530421792289;44;MARSALA;8.000;3.000
73829973763116;00 - CD;44.535.66.000;451250976033;U;JEANS;0.000;0.000
73829973763116;00 - CD;35.152.18.XPT;681217961969;34;BRANCO;0.000;0.000
73829973763116;00 - CD;13.673.56.XPT;678434571768;GG;CINZA;8.000;0.000
73829973763116;00 - CD;13.673.56.XPT;635544296517;46;VERMELHO;25.000;3.000
73829973763116;00 - CD;16.640.29.KIT;927118988841;P;AZUL;2.000;3.000
73829973763116;00 - CD;16.640.29.KIT;602384336068;34;AZUL;1.000;0.000
73829973763116;00 - CD;16.640.29.KIT;262711477184;UNICO;JEANS;1.000;3.000
73829973763116;00 - CD;16.640.29.KIT;334479035468;GG;VERMELHO;0.000;3.000
73829973763116;00 - CD;93.835.10.FEM;678940478065;XG;CINZA;12.000;3.000
73829973763116;00 - CD;11.559.82.ABC;610139473590;PP;CINZA;5.000;2.000
73829973763116;00 - CD;11.559.82.ABC;385537300356;36;VERMELHO;3.000;1.000
73829973763116;00 - CD;11.559.82.ABC;717634385069;GG;CARAMELO;5.000;1.000
73829973763116;00 - CD;83.121.67.FEM;909201717581;U;CARAMELO;25.000;2.000
73829973763116;00 - CD;20.843.10.000;168644135171;38;BRANCO;3.000;1.000
73829973763116;00 - CD;40.776.71.KIT;983672729205;40;ROSA;2.000;0.000
73829973763116;00 - CD;14.134.26.000;825649716088;40;CARAMELO;25.000;2.000
73829973763116;00 - CD;14.134.26.000;725527586032;UNICO;PRETO;25.000;2.000
73829973763116;00 - CD;14.134.26.000;569313679997;U;AZUL;8.000;0.000
73829973763116;00 - CD;14.134.26.000;189906742288;34;BRANCO;40.000;0.000
73829973763116;00 - CD;14.134.26.000;481859069582;P;CARAMELO;0.000;3.000
73829973763116;00 - CD;76.912.35.FEM;604213016705;40;ESTAMPADO;25.000;1.000
73829973763116;00 - CD;76.912.35.FEM;913647254884;40;OFF WHITE;3.000;2.000
73829973763116;00 - CD;76.912.35.FEM;911263901069;P;OFF WHITE;3.000;3.000
73829973763116;00 - CD;76.912.35.FEM;335385263076;PP;OFF WHITE;5.000;2.000
73829973763116;00 - CD;76.912.35.FEM;280029588737;UNICO;MARSALA;0.000;3.000
73829973763116;00 - CD;16.489.09.XPT;842726066776;XG;VERDE;1.000;3.000
73829973763116;00 - CD;16.489.09.XPT;536370182183;40;BEGE;40.000;0.000
73829973763116;00 - CD;16.489.09.XPT;476686049040;GG;JEANS;40.000;1.000
73829973763116;00 - CD;16.489.09.XPT;282803659026;M;ROSA;25.000;3.000
73829973763116;00 - CD;16.489.09.XPT;192688007879;PP;NUDE;40.000;0.000
73829973763116;00 - CD;08.061.56.000;815606481780;36;MARSALA;8.000;2.000
73829973763116;00 - CD;08.061.56.000;274207229618;GG;CARAMELO;40.000;3.000
73829973763116;00 - CD;08.061.56.000;366731610737;G;MARSALA;0.000;3.000
73829973763116;00 - CD;76.102.18.000;139391256086;46;NUDE;1.000;0.000
73829973763116;00 - CD;76.102.18.000;125790228590;M;ROSA;12.000;0.000
73829973763116;00 - CD;76.102.18.000;982321315616;38;BEGE;5.000;3.000
73829973763116;00 - CD;76.102.18.000;282866384070;40;JEANS;8.000;2.000
73829973763116;00 - CD;76.102.18.000;277833966752;U;JEANS;5.000;2.000
73829973763116;00 - CD;83.163.64.KIT;518998538195;UNICO;NUDE;1.000;2.000
73829973763116;00 - CD;83.163.64.KIT;804571669910;44;MARSALA;8.000;2.000
73829973763116;00 - CD;83.163.64.KIT;214462846174;UNICO;VERMELHO;2.000;2.000
73829973763116;00 - CD;83.163.64.KIT;896895050078;PP;PRETO;12.000;2.000
73829973763116;00 - CD;27.466.02.000;948381489987;38;ESTAMPADO;25.000;1.000
73829973763116;00 - CD;27.466.02.000;719604332741;U;CINZA;12.000;0.000
73829973763116;00 - CD;27.466.02.000;737646967957;GG;BRANCO;40.000;1.000
73829973763116;00 - CD;27.466.02.000;672747047184;U;VERMELHO;0.000;3.000
73829973763116;00 - CD;27.466.02.000;183783859245;40;CINZA;1.000;2.000
73829973763116;00 - CD;27.466.02.000;920320876498;GG;BRANCO;12.000;1.000
73829973763116;00 - CD;34.278.14.MEN;226647480271;G;CINZA;8.000;3.000
73829973763116;00 - CD;06.548.69.MEN;877768058470;GG;BRANCO;40.000;3.000
73829973763116;00 - CD;38.598.14.000;971722807084;38;MARSALA;25.000;3.000
73829973763116;00 - CD;38.598.14.000;923730168585;40;MARSALA;3.000;0.000
73829973763116;00 - CD;38.598.14.000;391578026319;40;VINHO;5.000;3.000
73829973763116;00 - CD;38.598.14.000;908004173816;44;NUDE;40.000;1.000
73829973763116;00 - CD;38.598.14.000;288620883261;34;VERMELHO;3.000;3.000
73829973763116;00 - CD;77.645.89.MEN;820884507369;46;MARSALA;0.000;0.000
73829973763116;00 - CD;77.645.89.MEN;326191806975;PP;CARAMELO;25.000;3.000
73829973763116;00 - CD;77.645.89.MEN;743672171118;PP;ROSA;8.000;2.000
73829973763116;00 - CD;77.645.89.MEN;797044482381;34;PRETO;25.000;0.000
73829973763116;00 - CD;50.488.10.000;777452253959;34;ROSA;2.000;1.000
73829973763116;00 - CD;50.488.10.000;388797159299;42;MARSALA;0.000;2.000
73829973763116;00 - CD;50.488.10.000;217277289651;44;CINZA;3.000;1.000
73829973763116;00 - CD;20.193.20.ABC;410975293310;M;CARAMELO;5.000;1.000
73829973763116;00 - CD;20.193.20.ABC;628358588215;G;VERDE;0.000;3.000
73829973763116;00 - CD;20.193.20.ABC;484590932056;34;ESTAMPADO;12.000;3.000
73829973763116;00 - CD;93.739.26.MEN;617708755816;G;CINZA;3.000;2.000
73829973763116;00 - CD;93.739.26.MEN;633187497742;38;VINHO;5.000;2.000
73829973763116;00 - CD;93.739.26.MEN;396525870068;U;CARAMELO;3.000;1.000
73829973763116;00 - CD;93.739.26.MEN;179202775279;46;BEGE;2.000;2.000
73829973763116;00 - CD;93.739.26.MEN;807267695863;34;JEANS;2.000;1.000
73829973763116;00 - CD;93.739.26.MEN;773435249638;UNICO;BRANCO;3.000;0.000
73829973763116;00 - CD;26.762.96.000;962248559887;42;ESTAMPADO;3.000;0.000
73829973763116;00 - CD;26.762.96.000;827960633187;P;AZUL;40.000;0.000
73829973763116;00 - CD;26.762.96.000;122618203975;34;ROSA;0.000;1.000
73829973763116;00 - CD;26.762.96.000;495448936107;42;VINHO;40.000;0.000
73829973763116;00 - CD;26.762.96.000;520576956373;PP;AZUL;12.000;1.000
73829973763116;00 - CD;26.762.96.000;994407201875;UNICO;JEANS;2.000;1.000
73829973763116;00 - CD;67.895.35.XPT;702936092153;P;NUDE;40.000;0.000
73829973763116;00 - CD;67.895.35.XPT;595207945413;P;BEGE;0.000;3.000
73829973763116;00 - CD;29.524.38.000;113359376870;U;VERDE;3.000;2.000
73829973763116;00 - CD;29.524.38.000;593600210000;UNICO;VERMELHO;8.000;3.000
73829973763116;00 - CD;29.524.38.000;864856216361;46;CINZA;0.000;1.000
73829973763116;00 - CD;29.524.38.000;152413133164;34;VERMELHO;25.000;1.000
73829973763116;00 - CD;83.050.49.XPT;286840910324;38;ROSA;0.000;3.000
73829973763116;00 - CD;83.050.49.XPT;154369564714;UNICO;CARAMELO;5.000;0.000
73829973763116;00 - CD;83.050.49.XPT;517280124093;UNICO;CINZA;8.000;3.000
73829973763116;00 - CD;83.050.49.XPT;398162107727;38;AZUL;25.000;2.000
73829973763116;00 - CD;90.598.60.XPT;689441836122;44;VERDE;5.000;1.000
73829973763116;00 - CD;90.598.60.XPT;784374372637;36;NUDE;1.000;3.000
73829973763116;00 - CD;90.598.60.XPT;601331184071;G;OFF WHITE;2.000;1.000
73829973763116;00 - CD;90.598.60.XPT;955956857256;M;VERMELHO;12.000;1.000
73829973763116;00 - CD;90.598.60.XPT;839612481780;U;PRETO;25.000;3.000
73829973763116;00 - CD;90.598.60.XPT;744837873209;G;OFF WHITE;12.000;2.000
73829973763116;00 - CD;47.992.24.ABC;232549448142;M;ESTAMPADO;2.000;1.000
73829973763116;00 - CD;47.992.24.ABC;866013877778;U;CARAMELO;8.000;3.000
73829973763116;00 - CD;47.992.24.ABC;263520983379;XG;BEGE;3.000;3.000
73829973763116;00 - CD;47.992.24.ABC;773285379532;34;NUDE;1.000;0.000
73829973763116;00 - CD;62.374.26.ABC;847662238791;P;OFF WHITE;25.000;3.000
73829973763116;00 - CD;62.374.26.ABC;497782613273;P;MARSALA;1.000;3.000
73829973763116;00 - CD;81.781.97.000;360850454790;42;BRANCO;12.000;2.000
73829973763116;00 - CD;60.973.15.MEN;739386340781;38;ESTAMPADO;2.000;1.000
73829973763116;00 - CD;60.973.15.MEN;397231688004;44;CARAMELO;2.000;2.000
73829973763116;00 - CD;60.973.15.MEN;420574689947;40;CINZA;5.000;1.000
73829973763116;00 - CD;60.973.15.MEN;730785523846;U;NUDE;25.000;0.000
73829973763116;00 - CD;60.973.15.MEN;594031385911;34;BRANCO;25.000;0.000
73829973763116;00 - CD;78.023.84.000;369408705285;P;VINHO;40.000;2.000
73829973763116;00 - CD;78.023.84.000;344449027308;36;MARSALA;0.000;0.000
73829973763116;00 - CD;78.023.84.000;494290530224;34;BEGE;0.000;0.000
73829973763116;00 - CD;78.023.84.000;445817701086;GG;MARSALA;1.000;2.000
73829973763116;00 - CD;68.687.59.FEM;228938854944;P;VINHO;1.000;0.000
73829973763116;00 - CD;68.687.59.FEM;254340612479;P;VINHO;2.000;0.000
73829973763116;00 - CD;68.687.59.FEM;553333105849;U;NUDE;8.000;2.000
73829973763116;00 - CD;68.687.59.FEM;823728184246;38;NUDE;3.000;2.000
73829973763116;00 - CD;59.943.47.ABC;367249909821;42;OFF WHITE;12.000;0.000
73829973763116;00 - CD;60.463.72.KIT;502767415507;P;JEANS;5.000;1.000
73829973763116;00 - CD;60.463.72.KIT;661024877669;46;AZUL;1.000;1.000
73829973763116;00 - CD;60.463.72.KIT;559422604076;PP;BEGE;8.000;3.000
73829973763116;00 - CD;60.463.72.KIT;783981159909;UNICO;OFF WHITE;40.000;1.000
73829973763116;00 - CD;60.463.72.KIT;280927738929;M;JEANS;8.000;1.000
73829973763116;00 - CD;26.633.03.ABC;667288202902;G;ROSA;1.000;3.000
73829973763116;00 - CD;26.633.03.ABC;495224045990;UNICO;CINZA;2.000;3.000
73829973763116;00 - CD;26.633.03.ABC;726396834222;40;MARSALA;12.000;3.000
73829973763116;00 - CD;79.968.47.ABC;533110683656;GG;OFF WHITE;5.000;1.000
73829973763116;00 - CD;79.968.47.ABC;815404085515;P;OFF WHITE;12.000;1.000
73829973763116;00 - CD;79.968.47.ABC;265989057261;46;JEANS;8.000;3.000
73829973763116;00 - CD;79.968.47.ABC;149401652142;G;ROSA;1.000;0.000
73829973763116;00 - CD;72.345.19.FEM;253899022589;U;JEANS;0.000;0.000
73829973763116;00 - CD;72.345.19.FEM;176520640615;M;BEGE;25.000;3.000
73829973763116;00 - CD;72.345.19.FEM;373528754418;XG;BRANCO;5.000;1.000
73829973763116;00 - CD;49.792.14.MEN;794795108209;U;VERMELHO;8.000;2.000
73829973763116;00 - CD;13.200.62.ABC;855848130861;PP;NUDE;0.000;1.000
73829973763116;00 - CD;13.200.62.ABC;146529046065;G;NUDE;0.000;3.000
73829973763116;00 - CD;13.200.62.ABC;602664764137;G;MARSALA;25.000;2.000
73829973763116;00 - CD;13.200.62.ABC;410754433802;G;VERDE;0.000;0.000
73829973763116;00 - CD;51.132.29.000;684646450891;38;CARAMELO;0.000;0.000
73829973763116;00 - CD;51.132.29.000;470192024998;34;NUDE;1.000;1.000
73829973763116;00 - CD;51.132.29.000;932685244014;34;VINHO;2.000;3.000
73829973763116;00 - CD;51.132.29.000;276371571723;44;AZUL;40.000;3.000
73829973763116;00 - CD;31.124.74.FEM;271801683756;G;VERMELHO;0.000;3.000
73829973763116;00 - CD;31.124.74.FEM;632429706058;GG;ROSA;2.000;0.000
73829973763116;00 - CD;31.124.74.FEM;771433191803;U;NUDE;0.000;2.000
73829973763116;00 - CD;31.124.74.FEM;923607883637;46;OFF WHITE;0.000;1.000
73829973763116;00 - CD;31.124.74.FEM;628206616456;PP;MARSALA;40.000;3.000
73829973763116;00 - CD;31.124.74.FEM;104269498018;44;ROSA;0.000;3.000
73829973763116;00 - CD;13.388.83.MEN;117003728945;G;OFF WHITE;3.000;2.000
73829973763116;00 - CD;13.388.83.MEN;322238008965;PP;OFF WHITE;2.000;1.000
73829973763116;00 - CD;13.388.83.MEN;166957130921;36;CARAMELO;12.000;2.000
73829973763116;00 - CD;34.715.10.000;999973371388;42;OFF WHITE;12.000;0.000
73829973763116;00 - CD;34.715.10.000;809468397316;38;OFF WHITE;8.000;1.000
73829973763116;00 - CD;34.715.10.000;103686767321;36;VERDE;2.000;2.000
73829973763116;00 - CD;34.715.10.000;698095125501;42;BRANCO;5.000;1.000
73829973763116;00 - CD;99.172.09.KIT;325398737157;34;VINHO;0.000;0.000
73829973763116;00 - CD;99.172.09.KIT;563700930575;UNICO;BEGE;12.000;0.000
73829973763116;00 - CD;99.172.09.KIT;318557855213;42;MARSALA;0.000;0.000
73829973763116;00 - CD;99.172.09.KIT;124169250999;38;AZUL;40.000;0.000
73829973763116;00 - CD;54.163.52.ABC;666486665468;40;VERDE;5.000;2.000
73829973763116;00 - CD;07.786.18.ABC;771487045064;44;ESTAMPADO;1.000;3.000
73829973763116;00 - CD;85.570.22.XPT;658796010100;XG;MARSALA;0.000;0.000
73829973763116;00 - CD;85.570.22.XPT;175861235797;44;CINZA;3.000;0.000
73829973763116;00 - CD;85.570.22.XPT;787581700377;42;PRETO;40.000;0.000
73829973763116;00 - CD;85.570.22.XPT;377264683974;46;VERMELHO;3.000;0.000
73829973763116;00 - CD;85.570.22.XPT;785819473610;40;OFF WHITE;0.000;2.000
73829973763116;00 - CD;85.570.22.XPT;777963720222;GG;BEGE;25.000;2.000
73829973763116;00 - CD;90.801.13.000;930619314746;40;MARSALA;1.000;2.000
73829973763116;00 - CD;90.801.13.000;117125221628;42;ROSA;2.000;3.000
73829973763116;00 - CD;45.016.59.000;366677271702;XG;JEANS;1.000;0.000
73829973763116;00 - CD;45.016.59.000;857433406844;M;BEGE;12.000;2.000
73829973763116;00 - CD;45.016.59.000;837557401034;34;BEGE;25.000;3.000
73829973763116;00 - CD;45.016.59.000;501580981058;34;ROSA;0.000;2.000
73829973763116;00 - CD;18.340.87.000;401460628894;G;CARAMELO;8.000;1.000
73829973763116;00 - CD;18.340.87.000;903735702557;44;PRETO;8.000;3.000
73829973763116;00 - CD;18.340.87.000;489133943001;PP;CINZA;5.000;1.000
73829973763116;00 - CD;18.340.87.000;668003200345;XG;MARSALA;12.000;3.000
73829973763116;00 - CD;18.340.87.000;510802432816;38;JEANS;3.000;3.000
73829973763116;00 - CD;31.510.00.000;591704382755;38;BRANCO;40.000;0.000
73829973763116;00 - CD;31.510.00.000;653559253674;44;AZUL;8.000;0.000
73829973763116;00 - CD;31.510.00.000;902778680279;M;ROSA;0.000;2.000
73829973763116;00 - CD;31.510.00.000;901017804902;GG;OFF WHITE;5.000;1.000
73829973763116;00 - CD;31.510.00.000;282451583784;PP;VERMELHO;5.000;2.000
73829973763116;00 - CD;31.510.00.000;386466378521;P;VINHO;40.000;2.000
73829973763116;00 - CD;13.936.41.FEM;114846257608;U;ROSA;5.000;0.000
73829973763116;00 - CD;43.217.93.MEN;141359969887;34;CINZA;0.000;3.000
73829973763116;00 - CD;43.217.93.MEN;303319915722;G;ESTAMPADO;12.000;3.000
73829973763116;00 - CD;43.217.93.MEN;866444962371;38;BEGE;40.000;2.000
73829973763116;00 - CD;39.988.99.ABC;603896973585;34;AZUL;0.000;1.000
73829973763116;00 - CD;39.988.99.ABC;225875574728;44;PRETO;8.000;0.000
73829973763116;00 - CD;39.988.99.ABC;634663146540;G;NUDE;3.000;1.000
73829973763116;00 - CD;39.988.99.ABC;864441836500;34;MARSALA;12.000;2.000
73829973763116;00 - CD;39.988.99.ABC;883258291149;46;BEGE;12.000;0.000
73829973763116;00 - CD;14.083.70.ABC;580959438905;44;VINHO;2.000;1.000
73829973763116;00 - CD;11.640.33.XPT;220998868565;40;MARSALA;8.000;0.000
73829973763116;00 - CD;69.110.98.KIT;498182862465;XG;JEANS;5.000;2.000
73829973763116;00 - CD;69.110.98.KIT;576278332192;M;NUDE;25.000;3.000
73829973763116;00 - CD;69.110.98.KIT;605226463659;44;JEANS;12.000;0.000
73829973763116;00 - CD;69.110.98.KIT;115812252164;38;CINZA;5.000;1.000
73829973763116;00 - CD;69.110.98.KIT;177201047328;P;CARAMELO;0.000;2.000
73829973763116;00 - CD;94.863.49.XPT;697237369560;34;ESTAMPADO;3.000;2.000
73829973763116;00 - CD;00.019.41.ABC;728269479284;PP;OFF WHITE;0.000;3.000
73829973763116;00 - CD;01.622.22.000;172112100578;UNICO;ESTAMPADO;0.000;1.000
73829973763116;00 - CD;01.622.22.000;710946747399;36;PRETO;25.000;1.000
73829973763116;00 - CD;61.393.83.KIT;767380851282;UNICO;PRETO;1.000;0.000
73829973763116;00 - CD;21.406.39.KIT;123288246898;40;BRANCO;8.000;0.000
73829973763116;00 - CD;21.406.39.KIT;734723973370;36;AZUL;2.000;1.000
73829973763116;00 - CD;21.406.39.KIT;920469391725;44;BEGE;8.000;1.000
73829973763116;00 - CD;02.233.51.FEM;462340489924;44;MARSALA;5.000;2.000
73829973763116;00 - CD;49.946.51.XPT;357519148256;PP;JEANS;5.000;3.000
73829973763116;00 - CD;49.946.51.XPT;447998828445;44;CINZA;0.000;1.000
73829973763116;00 - CD;49.946.51.XPT;804539194458;PP;AZUL;25.000;0.000
73829973763116;00 - CD;49.946.51.XPT;335984097281;G;VINHO;5.000;3.000
73829973763116;00 - CD;49.946.51.XPT;975842671071;44;VERMELHO;12.000;0.000
